Date/Time,LIVING ZONE:Zone Air Temperature [C](TimeStep:REPORTSCH),LIVING ZONE:Zone Air System Sensible Heating Energy [J](TimeStep:REPORTSCH),LIVING ZONE:Zone Air System Sensible Cooling Energy [J](TimeStep:REPORTSCH),LIVING ZONE:Zone Thermostat Heating Setpoint Temperature [C](TimeStep:REPORTSCH),LIVING ZONE:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep:REPORTSCH),GARAGE ZONE:Zone Air Temperature [C](TimeStep:REPORTSCH),GARAGE ZONE:Zone Air System Sensible Heating Energy [J](TimeStep:REPORTSCH),GARAGE ZONE:Zone Air System Sensible Cooling Energy [J](TimeStep:REPORTSCH),GARAGE ZONE:Zone Thermostat Heating Setpoint Temperature [C](TimeStep:REPORTSCH),GARAGE ZONE:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep:REPORTSCH),ATTIC ZONE:Zone Air Temperature [C](TimeStep:REPORTSCH),ATTIC ZONE:Zone Air System Sensible Heating Energy [J](TimeStep:REPORTSCH),ATTIC ZONE:Zone Air System Sensible Cooling Energy [J](TimeStep:REPORTSCH),ATTIC ZONE:Zone Thermostat Heating Setpoint Temperature [C](TimeStep:REPORTSCH),ATTIC ZONE:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep:REPORTSCH),ACDXCOIL 1:Cooling Coil Total Cooling Energy [J](TimeStep:REPORTSCH),HEAT PUMP DX HEATING COIL 1:Heating Coil Heating Energy [J](TimeStep:REPORTSCH),SUPP HEATING COIL 1:Heating Coil Heating Energy [J](TimeStep:REPORTSCH),TWOSPEED HEAT PUMP 1:Unitary System DX Coil Cycling Ratio [](TimeStep:REPORTSCH),TWOSPEED HEAT PUMP 1:Unitary System DX Coil Speed Ratio [](TimeStep:REPORTSCH),TWOSPEED HEAT PUMP 1:Unitary System DX Coil Speed Level [](TimeStep:REPORTSCH) 
 07/21  12:30:00,27.823688130777402,0.0,0.0,17.480169677691066,28.57848820028915,33.5586877546613,0.0,0.0,0.0,0.0,52.308267558276775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  12:40:00,27.825443538997444,0.0,0.0,17.480169677691066,28.57848820028915,33.66292351092027,0.0,0.0,0.0,0.0,52.01063670794118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  12:50:00,27.827086998866736,0.0,0.0,17.480169677691066,28.57848820028915,33.725402869362654,0.0,0.0,0.0,0.0,51.58754605107384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  13:00:00,27.828706054209533,0.0,0.0,17.480169677691066,28.57848820028915,33.76703462429302,0.0,0.0,0.0,0.0,50.96757375610112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  13:10:00,27.83031150578406,0.0,0.0,17.480169677691066,28.57848820028915,33.77682240041103,0.0,0.0,0.0,0.0,50.374709148335924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  13:20:00,27.83187959938782,0.0,0.0,17.480169677691066,28.57848820028915,33.76986486339091,0.0,0.0,0.0,0.0,49.654790707071655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  13:30:00,27.83334989692967,0.0,0.0,17.48016967769106,28.578488200289137,33.74954198865531,0.0,0.0,0.0,0.0,48.987934610087805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  13:40:00,27.83446959431555,0.0,0.0,17.480169677691073,28.57848820028916,33.71665083332999,0.0,0.0,0.0,0.0,48.23654432462489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  13:50:00,27.83532057522788,0.0,0.0,17.480169677691066,28.57848820028915,33.66936675543625,0.0,0.0,0.0,0.0,47.38319105100235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  14:00:00,27.835995657677238,0.0,0.0,17.480169677691066,28.57848820028915,33.585354925922836,0.0,0.0,0.0,0.0,46.14730406836897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  14:10:00,27.475722354833916,0.0,0.0,17.480169677691066,28.57848820028915,33.450008560759606,0.0,0.0,0.0,0.0,45.013121837670575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  14:20:00,27.112543342272488,0.0,0.0,17.480169677691066,28.57848820028915,33.22437386879518,0.0,0.0,0.0,0.0,43.50581907056119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  14:30:00,26.74885707443559,0.0,0.0,17.480169677691066,28.57848820028915,32.974381126567245,0.0,0.0,0.0,0.0,42.06588224078047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  14:40:00,26.385089080597687,0.0,0.0,17.480169677691066,28.57848820028915,32.700042701916374,0.0,0.0,0.0,0.0,40.68881518345442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  14:50:00,26.021197372889226,0.0,0.0,17.480169677691066,28.57848820028915,32.403613591229615,0.0,0.0,0.0,0.0,39.43323619120234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  15:00:00,25.656781452634824,0.0,0.0,17.480169677691066,28.57848820028915,32.16320965447921,0.0,0.0,0.0,0.0,38.49612063290307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  15:10:00,25.554697052394765,0.0,0.0,17.480169677691066,28.57848820028915,31.91044815826987,0.0,0.0,0.0,0.0,37.392860974759465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  15:20:00,25.454218735195326,0.0,0.0,17.480169677691066,28.57848820028915,31.754881805777163,0.0,0.0,0.0,0.0,36.53938849167173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  15:30:00,25.353623012552056,0.0,0.0,17.48016967769106,28.578488200289137,31.649761660331073,0.0,0.0,0.0,0.0,35.93731363545043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  15:40:00,25.25320117215947,0.0,0.0,17.480169677691073,28.57848820028916,31.528070993766875,0.0,0.0,0.0,0.0,35.23788987078598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  15:50:00,25.152497307652492,0.0,0.0,17.48016967769108,28.578488200289176,31.4183758735149,0.0,0.0,0.0,0.0,34.61637064554839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  16:00:00,25.051684400238145,0.0,0.0,17.48016967769108,28.578488200289176,31.31200849144112,0.0,0.0,0.0,0.0,33.99414349346156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  16:10:00,24.59008019490429,0.0,0.0,17.480169677691066,28.57848820028915,31.1491596862925,0.0,0.0,0.0,0.0,33.299382086902575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  16:20:00,24.12600236134251,0.0,0.0,17.480169677691066,28.57848820028915,30.926073697995513,0.0,0.0,0.0,0.0,32.47821551333591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  16:30:00,23.660788830042694,0.0,0.0,17.480169677691066,28.57848820028915,30.712310459069855,0.0,0.0,0.0,0.0,31.70243586443306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  16:40:00,23.196750511424106,0.0,0.0,17.480169677691066,28.57848820028915,30.427997402553135,0.0,0.0,0.0,0.0,30.62440747951454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  16:50:00,22.73228949896889,0.0,0.0,17.480169677691066,28.57848820028915,30.163955353851197,0.0,0.0,0.0,0.0,29.65940441480543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  17:00:00,22.266927005998035,0.0,0.0,17.48016967769108,28.578488200289176,29.933425595899543,0.0,0.0,0.0,0.0,28.949467069871808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  17:10:00,22.179863040960115,0.0,0.0,17.480169677691066,28.57848820028915,29.695267279370306,0.0,0.0,0.0,0.0,28.119275404166274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  17:20:00,22.094526617184634,0.0,0.0,17.480169677691066,28.57848820028915,29.527599163919355,0.0,0.0,0.0,0.0,27.48781693384825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  17:30:00,22.00942943255751,0.0,0.0,17.480169677691066,28.57848820028915,29.388295278053874,0.0,0.0,0.0,0.0,27.032754655738067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  17:40:00,21.925630883646797,0.0,0.0,17.480169677691066,28.57848820028915,29.235288776652304,0.0,0.0,0.0,0.0,26.565168824951968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  17:50:00,21.841529340289938,0.0,0.0,17.480169677691066,28.57848820028915,29.104372944735356,0.0,0.0,0.0,0.0,26.216427266305487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  18:00:00,21.757751773585294,0.0,0.0,17.480169677691066,28.57848820028915,28.985614582232525,0.0,0.0,0.0,0.0,25.942142662480716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  18:10:00,21.934304431837283,0.0,0.0,17.480169677691066,28.57848820028915,28.893888537194734,0.0,0.0,0.0,0.0,25.714880310445864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  18:20:00,22.116957625642787,0.0,0.0,17.480169677691066,28.57848820028915,28.82447687980521,0.0,0.0,0.0,0.0,25.516661437536442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  18:30:00,22.297335578437593,0.0,0.0,17.480169677691066,28.57848820028915,28.77006728898762,0.0,0.0,0.0,0.0,25.340844444663585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  18:40:00,22.477686753502763,0.0,0.0,17.480169677691066,28.57848820028915,28.711703176191318,0.0,0.0,0.0,0.0,25.165297208757252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  18:50:00,22.65764002411848,0.0,0.0,17.480169677691066,28.57848820028915,28.633616395107378,0.0,0.0,0.0,0.0,24.947515454503108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  19:00:00,22.837766733004695,0.0,0.0,17.480169677691066,28.57848820028915,28.540340259496766,0.0,0.0,0.0,0.0,24.667911585369012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  19:10:00,22.738610776748075,0.0,0.0,17.480169677691066,28.57848820028915,28.396236889325074,0.0,0.0,0.0,0.0,24.329282351626933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  19:20:00,22.63766458448833,0.0,0.0,17.480169677691066,28.57848820028915,28.198792056541663,0.0,0.0,0.0,0.0,23.82922991710216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  19:30:00,22.537168555105502,0.0,0.0,17.480169677691066,28.57848820028915,28.023984833649124,0.0,0.0,0.0,0.0,23.33490229056295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  19:40:00,22.436762886969216,0.0,0.0,17.480169677691066,28.57848820028915,27.858399699197896,0.0,0.0,0.0,0.0,22.901162626720367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  19:50:00,22.33637715894553,0.0,0.0,17.480169677691066,28.57848820028915,27.692774465270677,0.0,0.0,0.0,0.0,22.540921072071367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  20:00:00,22.236001332518317,0.0,0.0,17.480169677691066,28.57848820028915,27.529651084888528,0.0,0.0,0.0,0.0,22.238866965793115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  20:10:00,22.151926639229476,0.0,0.0,17.480169677691066,28.57848820028915,27.373891506969713,0.0,0.0,0.0,0.0,21.982546646225575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  20:20:00,22.068233430545558,0.0,0.0,17.480169677691066,28.57848820028915,27.22305246760423,0.0,0.0,0.0,0.0,21.762948878511395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  20:30:00,21.984380626758806,0.0,0.0,17.480169677691066,28.57848820028915,27.07949613560455,0.0,0.0,0.0,0.0,21.57988825751291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  20:40:00,21.90057278086779,0.0,0.0,17.480169677691066,28.57848820028915,26.941049936162297,0.0,0.0,0.0,0.0,21.424245404643962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  20:50:00,21.816778341713043,0.0,0.0,17.480169677691066,28.57848820028915,26.80503560568707,0.0,0.0,0.0,0.0,21.285952024319414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  21:00:00,21.73299223283269,0.0,0.0,17.480169677691066,28.57848820028915,26.670479705241277,0.0,0.0,0.0,0.0,21.158972575167976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  21:10:00,21.73068987853354,0.0,0.0,17.480169677691066,28.57848820028915,26.54651018664765,0.0,0.0,0.0,0.0,21.043654219243795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  21:20:00,21.730292503112192,0.0,0.0,17.480169677691066,28.57848820028915,26.43183307358443,0.0,0.0,0.0,0.0,20.937546935654243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  21:30:00,21.729068818932028,0.0,0.0,17.480169677691066,28.57848820028915,26.32101422814717,0.0,0.0,0.0,0.0,20.837020858958077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  21:40:00,21.728073896274715,0.0,0.0,17.480169677691066,28.57848820028915,26.210942375112786,0.0,0.0,0.0,0.0,20.739295404876927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  21:50:00,21.72714351129272,0.0,0.0,17.480169677691066,28.57848820028915,26.101279887302287,0.0,0.0,0.0,0.0,20.642074530460018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  22:00:00,21.7262487407845,0.0,0.0,17.480169677691066,28.57848820028915,25.99236574233739,0.0,0.0,0.0,0.0,20.543420608712978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  22:10:00,21.72540541921543,0.0,0.0,17.480169677691066,28.57848820028915,25.885662609840953,0.0,0.0,0.0,0.0,20.453405137087074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  22:20:00,21.724598044066067,0.0,0.0,17.480169677691066,28.57848820028915,25.782358290668427,0.0,0.0,0.0,0.0,20.388909858851054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  22:30:00,21.723823115509877,0.0,0.0,17.480169677691066,28.57848820028915,25.682988312709444,0.0,0.0,0.0,0.0,20.356360891007263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  22:40:00,21.723078735676253,0.0,0.0,17.480169677691066,28.57848820028915,25.587844715178907,0.0,0.0,0.0,0.0,20.350480942643202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  22:50:00,21.722363413370566,0.0,0.0,17.480169677691066,28.57848820028915,25.49705955809064,0.0,0.0,0.0,0.0,20.3628706196096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  23:00:00,21.721676735427877,0.0,0.0,17.480169677691066,28.57848820028915,25.41060854756508,0.0,0.0,0.0,0.0,20.387366559307107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  23:10:00,21.44374495592938,0.0,0.0,17.480169677691066,28.57848820028915,25.295257703679123,0.0,0.0,0.0,0.0,20.382982069740333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  23:20:00,21.15948665511799,0.0,0.0,17.480169677691066,28.57848820028915,25.15244907432313,0.0,0.0,0.0,0.0,20.30420759892847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  23:30:00,20.878158075672744,0.0,0.0,17.480169677691066,28.57848820028915,24.997171622031846,0.0,0.0,0.0,0.0,20.132461541633372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  23:40:00,20.596131764615105,0.0,0.0,17.480169677691066,28.57848820028915,24.835999889209212,0.0,0.0,0.0,0.0,19.87383282214618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  23:50:00,20.312762905114432,0.0,0.0,17.480169677691066,28.57848820028915,24.68153907942279,0.0,0.0,0.0,0.0,19.57238705540684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  24:00:00,20.03178295690904,0.0,0.0,17.480169677691066,28.57848820028915,24.4892960664316,0.0,0.0,0.0,0.0,19.133738862950274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
