Date/Time,LIVING ZONE:Zone Air Temperature [C](TimeStep:REPORTSCH),LIVING ZONE:Zone Air System Sensible Heating Energy [J](TimeStep:REPORTSCH),LIVING ZONE:Zone Air System Sensible Cooling Energy [J](TimeStep:REPORTSCH),LIVING ZONE:Zone Thermostat Heating Setpoint Temperature [C](TimeStep:REPORTSCH),LIVING ZONE:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep:REPORTSCH),GARAGE ZONE:Zone Air Temperature [C](TimeStep:REPORTSCH),GARAGE ZONE:Zone Air System Sensible Heating Energy [J](TimeStep:REPORTSCH),GARAGE ZONE:Zone Air System Sensible Cooling Energy [J](TimeStep:REPORTSCH),GARAGE ZONE:Zone Thermostat Heating Setpoint Temperature [C](TimeStep:REPORTSCH),GARAGE ZONE:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep:REPORTSCH),ATTIC ZONE:Zone Air Temperature [C](TimeStep:REPORTSCH),ATTIC ZONE:Zone Air System Sensible Heating Energy [J](TimeStep:REPORTSCH),ATTIC ZONE:Zone Air System Sensible Cooling Energy [J](TimeStep:REPORTSCH),ATTIC ZONE:Zone Thermostat Heating Setpoint Temperature [C](TimeStep:REPORTSCH),ATTIC ZONE:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep:REPORTSCH),ACDXCOIL 1:Cooling Coil Total Cooling Energy [J](TimeStep:REPORTSCH),HEAT PUMP DX HEATING COIL 1:Heating Coil Heating Energy [J](TimeStep:REPORTSCH),SUPP HEATING COIL 1:Heating Coil Heating Energy [J](TimeStep:REPORTSCH),TWOSPEED HEAT PUMP 1:Unitary System DX Coil Cycling Ratio [](TimeStep:REPORTSCH),TWOSPEED HEAT PUMP 1:Unitary System DX Coil Speed Ratio [](TimeStep:REPORTSCH),TWOSPEED HEAT PUMP 1:Unitary System DX Coil Speed Level [](TimeStep:REPORTSCH) 
 07/21  03:10:00,25.965039519115688,0.0,0.0,21.41,32.26,23.243087951214815,0.0,0.0,0.0,0.0,17.5294367684408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  03:20:00,25.83052238939168,0.0,0.0,21.41,32.26,23.106883479956227,0.0,0.0,0.0,0.0,17.437255690852272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  03:30:00,25.694501734202237,0.0,0.0,21.41,32.26,22.968890339646144,0.0,0.0,0.0,0.0,17.336001163003246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  03:40:00,25.55839099601688,0.0,0.0,21.41,32.26,22.83036758447305,0.0,0.0,0.0,0.0,17.22730372361271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  03:50:00,25.42262837489114,0.0,0.0,21.41,32.26,22.691799129327173,0.0,0.0,0.0,0.0,17.113543071682198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  04:00:00,25.28716076104075,0.0,0.0,21.41,32.26,22.55318835227377,0.0,0.0,0.0,0.0,16.996453486766892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  04:10:00,25.172966852531193,0.0,0.0,21.41,32.26,22.435796394589868,0.0,0.0,0.0,0.0,16.890516148865732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  04:20:00,25.08013157148756,0.0,0.0,21.41,32.26,22.338899688967054,0.0,0.0,0.0,0.0,16.806661449385157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  04:30:00,24.998365404066217,0.0,0.0,21.41,32.26,22.251188205182583,0.0,0.0,0.0,0.0,16.745781457227043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  04:40:00,24.929469375272237,0.0,0.0,21.41,32.26,22.17175198357145,0.0,0.0,0.0,0.0,16.730501843345074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  04:50:00,24.91229750959705,0.0,0.0,21.41,32.26,22.14487137763188,0.0,0.0,0.0,0.0,16.83508980402665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  05:00:00,24.941377498749517,0.0,0.0,21.41,32.26,22.15650339964562,0.0,0.0,0.0,0.0,17.129171367772123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  05:10:00,25.000332690498958,0.0,0.0,21.41,32.26,22.185827398998484,0.0,0.0,0.0,0.0,17.542745428452065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  05:20:00,25.107396764313744,0.0,0.0,21.41,32.26,22.23376080369072,0.0,0.0,0.0,0.0,18.166198230555036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  05:30:00,25.218625988519552,0.0,0.0,21.409999999999993,32.259999999999984,22.284505149015807,0.0,0.0,0.0,0.0,18.743853524719846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  05:40:00,25.382542260463822,0.0,0.0,21.41000000000001,32.260000000000005,22.358718508240944,0.0,0.0,0.0,0.0,19.548157276713013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  05:50:00,25.547164393170785,0.0,0.0,21.410000000000018,32.26000000000002,22.441068882528562,0.0,0.0,0.0,0.0,20.35964156516051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  06:00:00,25.721614819227295,0.0,0.0,21.410000000000018,32.26000000000002,22.534386533606305,0.0,0.0,0.0,0.0,21.25031909431172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  06:10:00,25.88787182674634,0.0,0.0,21.41,32.26,22.641742011413747,0.0,0.0,0.0,0.0,22.08680469216457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  06:20:00,26.139856307628147,0.0,0.0,21.41,32.26,22.78133902673111,0.0,0.0,0.0,0.0,23.256004206220332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  06:30:00,26.393803548259605,0.0,0.0,21.41,32.26,22.934493914750004,0.0,0.0,0.0,0.0,24.40649139313508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  06:40:00,26.63724716756785,0.0,0.0,21.41,32.26,23.115781568368924,0.0,0.0,0.0,0.0,25.55348327584528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  06:50:00,26.86390510488775,0.0,0.0,21.41,32.26,23.313858515893884,0.0,0.0,0.0,0.0,26.633601890024014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  07:00:00,27.08401937523203,0.0,0.0,21.41,32.26,23.529140973070792,0.0,0.0,0.0,0.0,27.612581408513453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  07:10:00,27.304349516009232,0.0,0.0,21.41,32.26,23.750070620855865,0.0,0.0,0.0,0.0,28.60161792522712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  07:20:00,27.526398556342205,0.0,0.0,21.41,32.26,23.979988314726327,0.0,0.0,0.0,0.0,29.666097721255685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  07:30:00,27.75061271154272,0.0,0.0,21.41,32.26,24.23443980183971,0.0,0.0,0.0,0.0,30.827435168628377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  07:40:00,27.932635983781108,0.0,0.0,21.41,32.26,24.47130640565088,0.0,0.0,0.0,0.0,31.908192315746412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  07:50:00,28.198779142200795,0.0,0.0,21.41,32.26,24.83661244304748,0.0,0.0,0.0,0.0,33.415056725956596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  08:00:00,28.395609339867583,0.0,0.0,21.40999999999997,32.259999999999955,25.14671901846817,0.0,0.0,0.0,0.0,34.68020398089626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  08:10:00,28.668244287360846,0.0,0.0,21.41,32.26,25.596675602997784,0.0,0.0,0.0,0.0,36.353229515015876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  08:20:00,28.90621980814924,0.0,0.0,21.41,32.26,26.0091408989739,0.0,0.0,0.0,0.0,37.82931028104917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  08:30:00,29.088376648045877,0.0,0.0,21.41,32.26,26.3373174899754,0.0,0.0,0.0,0.0,39.03684588585476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  08:40:00,29.340935832482284,0.0,0.0,21.41,32.26,26.79325481991319,0.0,0.0,0.0,0.0,40.49396664160008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  08:50:00,29.564871193730976,0.0,0.0,21.41,32.26,27.207359105444493,0.0,0.0,0.0,0.0,41.68925855483208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  09:00:00,29.73801669711017,0.0,0.0,21.41,32.26,27.53784796367654,0.0,0.0,0.0,0.0,42.60496673263613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  09:10:00,29.98437653757819,0.0,0.0,21.41,32.26,27.986675169230516,0.0,0.0,0.0,0.0,43.65554206937756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  09:20:00,30.218488638171916,0.0,0.0,21.41,32.26,28.397666490504594,0.0,0.0,0.0,0.0,44.535220293238694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  09:30:00,30.4088841584288,0.0,0.0,21.409999999999993,32.259999999999984,28.735017458202783,0.0,0.0,0.0,0.0,45.26028495896021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  09:40:00,30.665526563030916,0.0,0.0,21.41000000000001,32.260000000000005,29.163936149621193,0.0,0.0,0.0,0.0,46.10888830400624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  09:50:00,30.904311280155703,0.0,0.0,21.410000000000018,32.26000000000002,29.55105290204244,0.0,0.0,0.0,0.0,46.901754498302765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  10:00:00,31.133094013996725,0.0,0.0,21.410000000000018,32.26000000000002,29.92513385082063,0.0,0.0,0.0,0.0,47.71951556405235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  10:10:00,31.329930204549896,0.0,0.0,21.41,32.26,30.261662436480293,0.0,0.0,0.0,0.0,48.52253271378479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  10:20:00,31.489994706183637,0.0,0.0,21.41,32.26,30.562182223384895,0.0,0.0,0.0,0.0,49.265895419389295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  10:30:00,31.634031302628866,0.0,0.0,21.409999999999993,32.259999999999984,30.850736937402118,0.0,0.0,0.0,0.0,49.94821302605432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  10:40:00,31.748147158277135,0.0,0.0,21.409999999999993,32.25999999999999,31.100434886334515,0.0,0.0,0.0,0.0,50.486631279967725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  10:50:00,31.881960829761358,0.0,0.0,21.41,32.26,31.38737422364373,0.0,0.0,0.0,0.0,50.958068600240395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  11:00:00,32.00651040841302,0.0,0.0,21.41,32.26,31.64060182566419,0.0,0.0,0.0,0.0,51.25060003853243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  11:10:00,32.146364682820156,0.0,0.0,21.41,32.26,31.89518095690113,0.0,0.0,0.0,0.0,51.40833188190295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  11:20:00,32.259523454942894,0.0,69139.42207780527,21.41,32.26,32.157807413952426,0.0,0.0,0.0,0.0,51.50605225926607,0.0,0.0,0.0,0.0,84331.38489282258,0.0,0.0,0.01131276094662725,0.0,1.0 
 07/21  11:30:00,30.65949407568693,0.0,1558703.3625198023,21.410000000000014,31.260000000000026,32.37471162058377,0.0,0.0,0.0,0.0,51.572432681991394,0.0,0.0,0.0,0.0,2194580.4900432294,0.0,0.0,0.23847071660315539,0.1666666666666668,0.5000000000000004 
 07/21  11:40:00,30.83798356176453,0.0,0.0,21.41,32.26,32.62471412833034,0.0,0.0,0.0,0.0,51.676550394768114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  11:50:00,31.679797005233667,0.0,0.0,21.41,32.26,32.86286996601185,0.0,0.0,0.0,0.0,51.87307533443418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  12:00:00,32.19280305675588,0.0,289391.1579390687,21.41,32.26,33.10733907482365,0.0,0.0,0.0,0.0,52.16164379108062,0.0,0.0,0.0,0.0,344622.40090686164,0.0,0.0,0.04669508541872906,0.0,0.5 
 07/21  12:10:00,30.76605496464919,0.0,1657280.8222634473,21.41,31.259999999999998,33.30626735496533,0.0,0.0,0.0,0.0,52.41291312700347,0.0,0.0,0.0,0.0,2273034.2863755845,0.0,0.0,0.252075029004202,0.16666666666666666,0.5 
 07/21  12:20:00,31.5278587999604,0.0,0.0,21.41,32.26,33.48768857829886,0.0,0.0,0.0,0.0,52.51792404799808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  12:30:00,31.585094961700584,0.0,2401975.294423262,21.409999999999993,31.59333333333332,33.634580343594564,0.0,0.0,0.0,0.0,52.43131470119323,0.0,0.0,0.0,0.0,3444597.248040144,0.0,0.0,0.3537042667571155,0.3333333333333332,0.9999999999999996 
 07/21  12:40:00,30.897979700245607,0.0,1404638.2602761183,21.409999999999993,31.459999999999987,33.74022850745769,0.0,0.0,0.0,0.0,52.164437317547076,0.0,0.0,0.0,0.0,1978460.9353725167,0.0,0.0,0.20164106771193832,0.2,0.5999999999999996 
 07/21  12:50:00,31.791270987694656,0.0,188759.7902165336,21.410000000000018,32.26000000000002,33.8180928330498,0.0,0.0,0.0,0.0,51.734120659337535,0.0,0.0,0.0,0.0,218336.0385783119,0.0,0.0,0.02973507001415637,0.0,0.3333333333333336 
 07/21  13:00:00,30.864178082687303,0.0,1590939.976855541,21.41,31.459999999999994,33.862113248299984,0.0,0.0,0.0,0.0,51.175454513762254,0.0,0.0,0.0,0.0,2182101.494585944,0.0,0.0,0.23036028085824312,0.2,0.6000000000000001 
 07/21  13:10:00,31.836300375209774,0.0,426985.78650047485,21.41,32.26,33.88181357820093,0.0,0.0,0.0,0.0,50.53989950051989,0.0,0.0,0.0,0.0,492206.0578750479,0.0,0.0,0.0671692616029123,0.0,0.33333333333333337 
 07/21  13:20:00,30.90230508759171,0.0,1708830.787092661,21.41,31.459999999999994,33.87986420046339,0.0,0.0,0.0,0.0,49.899239959515214,0.0,0.0,0.0,0.0,2308781.094826519,0.0,0.0,0.24885511855222325,0.2,0.6000000000000001 
 07/21  13:30:00,31.906028726814306,0.0,623160.1352557895,21.409999999999993,32.259999999999984,33.86481908081458,0.0,0.0,0.0,0.0,49.23955933444538,0.0,0.0,0.0,0.0,715578.248503583,0.0,0.0,0.09786039829139914,0.0,0.3333333333333332 
 07/21  13:40:00,30.938569938739185,0.0,1836912.3300864375,21.409999999999993,31.459999999999987,33.835774924279846,0.0,0.0,0.0,0.0,48.50357832290352,0.0,0.0,0.0,0.0,2445480.5677850638,0.0,0.0,0.2688101601872795,0.2,0.5999999999999996 
 07/21  13:50:00,31.61722559678569,0.0,2145704.437905644,21.41,31.759999999999998,33.7866277643427,0.0,0.0,0.0,0.0,47.58025390480411,0.0,0.0,0.0,0.0,2828392.9984315173,0.0,0.0,0.30286731442263154,0.25,0.75 
 07/21  14:00:00,31.00931190305254,0.0,1717640.698197901,21.41,31.459999999999994,33.713969626076015,0.0,0.0,0.0,0.0,46.48603329922484,0.0,0.0,0.0,0.0,2278852.2032532897,0.0,0.0,0.24816073408885336,0.2,0.6000000000000001 
 07/21  14:10:00,30.931304078391413,0.0,2496549.384683893,21.41,31.059999999999995,33.55173958055343,0.0,0.0,0.0,0.0,45.01124519638207,0.0,0.0,0.0,0.0,3166271.3855364695,0.0,0.0,0.37030907314636885,0.2,1.0 
 07/21  14:20:00,31.448358605408828,0.0,2318472.4243733976,21.41,31.46,33.33492090281564,0.0,0.0,0.0,0.0,43.607683958372554,0.0,0.0,0.0,0.0,2943657.8177799215,0.0,0.0,0.3383702652406301,0.2,0.8 
 07/21  14:30:00,31.383602762131368,0.0,424024.01112331456,21.41,31.86,33.08594524361684,0.0,0.0,0.0,0.0,42.18846130439842,0.0,0.0,0.0,0.0,498911.772365091,0.0,0.0,0.06913894104365413,0.0,0.4 
 07/21  14:40:00,30.8644539424117,0.0,1839819.6161162797,21.41,31.459999999999994,32.81009799194037,0.0,0.0,0.0,0.0,40.811739764393636,0.0,0.0,0.0,0.0,2310536.8330027275,0.0,0.0,0.2532584992457271,0.2,0.6000000000000001 
 07/21  14:50:00,31.184655165953046,0.0,2320769.3990731654,21.41,31.06,32.511510464505136,0.0,0.0,0.0,0.0,39.55581498300134,0.0,0.0,0.0,0.0,2884578.4197333357,0.0,0.0,0.3320290305996361,0.2,1.0 
 07/21  15:00:00,31.669559323742345,0.0,2089006.884288772,21.41,31.759999999999998,32.27333754581765,0.0,0.0,0.0,0.0,38.6169051726981,0.0,0.0,0.0,0.0,2662528.629724126,0.0,0.0,0.2823222048199675,0.25,0.75 
 07/21  15:10:00,30.87922586878284,0.0,1494344.2206796075,21.41,31.459999999999994,32.08484898012502,0.0,0.0,0.0,0.0,37.7520045438526,0.0,0.0,0.0,0.0,1930417.2693280713,0.0,0.0,0.2,0.2,0.4 
 07/21  15:20:00,31.78322291187649,0.0,210747.66993451733,21.41,32.26,31.927656621878775,0.0,0.0,0.0,0.0,36.95876297436351,0.0,0.0,0.0,0.0,224341.09559454783,0.0,0.0,0.03127205399792784,0.0,0.25 
 07/21  15:30:00,30.840071244738485,0.0,1513216.78811657,21.41,31.459999999999994,31.80033319560301,0.0,0.0,0.0,0.0,36.26975271518483,0.0,0.0,0.0,0.0,1924913.0670450674,0.0,0.0,0.2,0.2,0.4 
 07/21  15:40:00,31.741657839451896,0.0,99579.93582832546,21.410000000000018,32.26000000000002,31.682548356400094,0.0,0.0,0.0,0.0,35.61726222480718,0.0,0.0,0.0,0.0,103862.94711095527,0.0,0.0,0.01457905625944698,0.0,0.3333333333333336 
 07/21  15:50:00,30.519526215638905,0.0,1780957.2134365775,21.41,31.259999999999998,31.573330478699795,0.0,0.0,0.0,0.0,35.004517627253534,0.0,0.0,0.0,0.0,2233989.012090626,0.0,0.0,0.25,0.1834741261652895,0.5 
 07/21  16:00:00,31.505256900733702,0.0,0.0,21.410000000000018,32.26000000000002,31.466042788054125,0.0,0.0,0.0,0.0,34.38287470053477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  16:10:00,30.90511149447952,0.0,2364257.992444466,21.41,30.926666666666662,31.279423919211588,0.0,0.0,0.0,0.0,33.523931934259544,0.0,0.0,0.0,0.0,2830765.044009329,0.0,0.0,0.370362006934045,0.0686573808897348,1.0 
 07/21  16:20:00,31.18623861039052,0.0,0.0,21.41,32.26,31.053965396520447,0.0,0.0,0.0,0.0,32.66017871982997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  16:30:00,31.637082430176186,0.0,0.0,21.41,32.26,30.840467115448305,0.0,0.0,0.0,0.0,31.87256826189918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  16:40:00,32.02008090818561,0.0,0.0,21.41,32.26,30.55730299633827,0.0,0.0,0.0,0.0,30.78400013382677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  16:50:00,32.01736217942097,0.0,0.0,21.41,32.26,30.294221895227448,0.0,0.0,0.0,0.0,29.81089845117792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  17:00:00,31.91915233213209,0.0,0.0,21.410000000000018,32.26000000000002,30.064506103156546,0.0,0.0,0.0,0.0,29.09732341122789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  17:10:00,31.795606104156807,0.0,0.0,21.41,32.26,29.828047463515894,0.0,0.0,0.0,0.0,28.272530642819596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  17:20:00,31.720405060210084,0.0,0.0,21.41,32.26,29.662080765086102,0.0,0.0,0.0,0.0,27.650266355363073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  17:30:00,31.657842151235375,0.0,0.0,21.41,32.26,29.524276886145607,0.0,0.0,0.0,0.0,27.196913169600055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  17:40:00,31.595647861411443,0.0,0.0,21.41,32.26,29.37320140304091,0.0,0.0,0.0,0.0,26.734480740872463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  17:50:00,31.550435074909302,0.0,0.0,21.41,32.26,29.243934516077175,0.0,0.0,0.0,0.0,26.393674781936944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  18:00:00,31.51596827980559,0.0,0.0,21.41,32.26,29.126432497397143,0.0,0.0,0.0,0.0,26.12535518366876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  18:10:00,31.503237098848274,0.0,0.0,21.41,32.26,29.03767531711968,0.0,0.0,0.0,0.0,25.9017685012369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  18:20:00,31.506104760915687,0.0,0.0,21.41,32.26,28.97121036120855,0.0,0.0,0.0,0.0,25.70522883405985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  18:30:00,31.52398463374127,0.0,0.0,21.41,32.26,28.9189640141026,0.0,0.0,0.0,0.0,25.52824764796081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  18:40:00,31.523694907386215,0.0,0.0,21.41,32.26,28.862176294557916,0.0,0.0,0.0,0.0,25.34971806330512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  18:50:00,31.47811614514316,0.0,0.0,21.41,32.26,28.78536992365547,0.0,0.0,0.0,0.0,25.12805663684503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  19:00:00,31.39943806013738,0.0,0.0,21.41,32.26,28.693119212314055,0.0,0.0,0.0,0.0,24.849909367373495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  19:10:00,31.26108178837689,0.0,0.0,21.41,32.26,28.549445112638505,0.0,0.0,0.0,0.0,24.51372131102522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  19:20:00,31.056871587186052,0.0,0.0,21.41,32.26,28.352700810591998,0.0,0.0,0.0,0.0,24.014410292121497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  19:30:00,30.87970617627083,0.0,0.0,21.41,32.26,28.17867580512057,0.0,0.0,0.0,0.0,23.520125796317117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  19:40:00,30.726910510677058,0.0,0.0,21.41,32.26,28.0136232336893,0.0,0.0,0.0,0.0,23.086361309641347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  19:50:00,30.58258546064406,0.0,0.0,21.41,32.26,27.848342259180754,0.0,0.0,0.0,0.0,22.72601586103891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  20:00:00,30.441929427755436,0.0,0.0,21.41,32.26,27.685484166412873,0.0,0.0,0.0,0.0,22.423956741004105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  20:10:00,30.307457024252326,0.0,0.0,21.41,32.26,27.529955563911887,0.0,0.0,0.0,0.0,22.167587991044403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  20:20:00,30.177184053510217,0.0,0.0,21.41,32.26,27.379328594142102,0.0,0.0,0.0,0.0,21.947780557879593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  20:30:00,30.051376642381676,0.0,0.0,21.41,32.26,27.235997900677354,0.0,0.0,0.0,0.0,21.76442549142008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  20:40:00,29.928122219343958,0.0,0.0,21.41,32.26,27.097779113376003,0.0,0.0,0.0,0.0,21.608601972635114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  20:50:00,29.805702066042333,0.0,0.0,21.41,32.26,26.961987151049236,0.0,0.0,0.0,0.0,21.470259028154853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  21:00:00,29.683433561743634,0.0,0.0,21.41,32.26,26.82765732612044,0.0,0.0,0.0,0.0,21.343276698886488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  21:10:00,29.5717487434303,0.0,0.0,21.41,32.26,26.703941851435182,0.0,0.0,0.0,0.0,21.228012085601442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  21:20:00,29.47050506822046,0.0,0.0,21.41,32.26,26.589528334716636,0.0,0.0,0.0,0.0,21.12208366763046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  21:30:00,29.374449035991667,0.0,0.0,21.41,32.26,26.47897383148311,0.0,0.0,0.0,0.0,21.021871672754703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  21:40:00,29.279868366228158,0.0,0.0,21.41,32.26,26.36915081570142,0.0,0.0,0.0,0.0,20.924550790421524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  21:50:00,29.185743115491146,0.0,0.0,21.41,32.26,26.259717730173058,0.0,0.0,0.0,0.0,20.82778491529569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  22:00:00,29.092277347509864,0.0,0.0,21.41,32.26,26.151018083296766,0.0,0.0,0.0,0.0,20.72960873959205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  22:10:00,28.99421915270347,0.0,0.0,21.41,32.26,26.04445282831441,0.0,0.0,0.0,0.0,20.639893775589496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
